name,code,timestamp,rate,series,n,portname
China to Northern Europe,FRCNREU,2023-10-16,946.0,freight_rates,,
Global average,FRGBLFB,2023-10-17,1018.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-10-17,946.0,freight_rates,,
Global average,FRGBLFB,2023-10-18,1037.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-10-18,946.0,freight_rates,,
Global average,FRGBLFB,2023-10-19,1040.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-10-19,946.0,freight_rates,,
Global average,FRGBLFB,2023-10-20,1098.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-10-20,1106.0,freight_rates,,
Global average,FRGBLFB,2023-10-23,1085.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-10-23,1054.0,freight_rates,,
Global average,FRGBLFB,2023-10-24,1092.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-10-24,1048.0,freight_rates,,
Global average,FRGBLFB,2023-10-25,1102.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-10-25,1070.0,freight_rates,,
Global average,FRGBLFB,2023-10-26,1101.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-10-26,1065.0,freight_rates,,
Global average,FRGBLFB,2023-10-27,1095.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-10-27,1042.0,freight_rates,,
Global average,FRGBLFB,2023-10-30,1104.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-10-30,1068.0,freight_rates,,
Global average,FRGBLFB,2023-10-31,1106.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-10-31,1070.0,freight_rates,,
Global average,FRGBLFB,2023-11-01,1206.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-01,1352.0,freight_rates,,
Global average,FRGBLFB,2023-11-02,1206.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-02,1352.0,freight_rates,,
Global average,FRGBLFB,2023-11-03,1213.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-03,1405.0,freight_rates,,
Global average,FRGBLFB,2023-11-06,1217.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-06,1383.0,freight_rates,,
Global average,FRGBLFB,2023-11-07,1217.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-07,1383.0,freight_rates,,
Global average,FRGBLFB,2023-11-08,1217.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-08,1384.0,freight_rates,,
Global average,FRGBLFB,2023-11-09,1214.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-09,1377.0,freight_rates,,
Global average,FRGBLFB,2023-11-10,1222.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-10,1377.0,freight_rates,,
Global average,FRGBLFB,2023-11-13,1216.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-13,1354.0,freight_rates,,
Global average,FRGBLFB,2023-11-14,1196.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-14,1307.0,freight_rates,,
Global average,FRGBLFB,2023-11-15,1132.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-15,1304.0,freight_rates,,
Global average,FRGBLFB,2023-11-16,1123.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-16,1283.0,freight_rates,,
Global average,FRGBLFB,2023-11-17,1120.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-17,1208.0,freight_rates,,
Global average,FRGBLFB,2023-11-20,1150.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-20,1208.0,freight_rates,,
Global average,FRGBLFB,2023-11-21,1158.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-21,1211.0,freight_rates,,
Global average,FRGBLFB,2023-11-22,1157.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-22,1211.0,freight_rates,,
Global average,FRGBLFB,2023-11-23,1160.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-23,1213.0,freight_rates,,
Global average,FRGBLFB,2023-11-24,1154.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-24,1213.0,freight_rates,,
Global average,FRGBLFB,2023-11-27,1163.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-27,1213.0,freight_rates,,
Global average,FRGBLFB,2023-11-28,1158.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-28,1174.0,freight_rates,,
Global average,FRGBLFB,2023-11-29,1152.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-29,1145.0,freight_rates,,
Global average,FRGBLFB,2023-11-30,1174.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-11-30,1243.0,freight_rates,,
Global average,FRGBLFB,2023-12-01,1249.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-12-01,1440.0,freight_rates,,
Global average,FRGBLFB,2023-12-04,1262.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-12-04,1497.0,freight_rates,,
Global average,FRGBLFB,2023-12-05,1269.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-12-05,1491.0,freight_rates,,
Global average,FRGBLFB,2023-12-06,1276.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-12-06,1452.0,freight_rates,,
Global average,FRGBLFB,2023-12-07,1272.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-12-07,1446.0,freight_rates,,
Global average,FRGBLFB,2023-12-08,1271.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-12-08,1446.0,freight_rates,,
Global average,FRGBLFB,2023-12-11,1279.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-12-11,1468.0,freight_rates,,
Global average,FRGBLFB,2023-12-12,1280.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-12-12,1468.0,freight_rates,,
Global average,FRGBLFB,2023-12-13,1277.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-12-13,1459.0,freight_rates,,
Global average,FRGBLFB,2023-12-14,1273.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-12-14,1461.0,freight_rates,,
Global average,FRGBLFB,2023-12-15,1298.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-12-15,1478.0,freight_rates,,
Global average,FRGBLFB,2023-12-18,1308.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-12-18,1560.0,freight_rates,,
Global average,FRGBLFB,2023-12-19,1370.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-12-19,1684.0,freight_rates,,
Global average,FRGBLFB,2023-12-20,1373.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-12-20,1687.0,freight_rates,,
Global average,FRGBLFB,2023-12-21,1339.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-12-21,1584.0,freight_rates,,
Global average,FRGBLFB,2023-12-22,1341.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-12-22,1590.0,freight_rates,,
Global average,FRGBLFB,2023-12-25,1341.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-12-25,1590.0,freight_rates,,
Global average,FRGBLFB,2023-12-26,1341.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-12-26,1590.0,freight_rates,,
Global average,FRGBLFB,2023-12-27,1341.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-12-27,1590.0,freight_rates,,
Global average,FRGBLFB,2023-12-28,1341.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-12-28,1590.0,freight_rates,,
Global average,FRGBLFB,2023-12-29,1341.0,freight_rates,,
China to Northern Europe,FRCNREU,2023-12-29,1590.0,freight_rates,,
Global average,FRGBLFB,2024-01-01,1341.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-01,1590.0,freight_rates,,
Global average,FRGBLFB,2024-01-02,2440.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-02,4042.0,freight_rates,,
Global average,FRGBLFB,2024-01-03,2459.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-03,4042.0,freight_rates,,
Global average,FRGBLFB,2024-01-04,2571.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-04,4740.0,freight_rates,,
Global average,FRGBLFB,2024-01-05,2606.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-05,4740.0,freight_rates,,
Global average,FRGBLFB,2024-01-08,2617.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-08,4789.0,freight_rates,,
Global average,FRGBLFB,2024-01-09,2591.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-09,4789.0,freight_rates,,
Global average,FRGBLFB,2024-01-10,2586.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-10,4789.0,freight_rates,,
Global average,FRGBLFB,2024-01-11,2568.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-11,4623.0,freight_rates,,
Global average,FRGBLFB,2024-01-12,2703.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-12,4795.0,freight_rates,,
Global average,FRGBLFB,2024-01-15,2862.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-15,4948.0,freight_rates,,
Global average,FRGBLFB,2024-01-16,2892.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-16,5117.0,freight_rates,,
Global average,FRGBLFB,2024-01-17,3220.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-17,5784.0,freight_rates,,
Global average,FRGBLFB,2024-01-18,3236.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-18,5794.0,freight_rates,,
Global average,FRGBLFB,2024-01-19,3258.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-19,5817.0,freight_rates,,
Global average,FRGBLFB,2024-01-22,3410.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-22,5525.0,freight_rates,,
Global average,FRGBLFB,2024-01-23,3401.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-23,5504.0,freight_rates,,
Global average,FRGBLFB,2024-01-24,3408.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-24,5530.0,freight_rates,,
Global average,FRGBLFB,2024-01-25,3409.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-25,5366.0,freight_rates,,
Global average,FRGBLFB,2024-01-26,3427.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-26,5353.0,freight_rates,,
Global average,FRGBLFB,2024-01-29,3448.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-29,5340.0,freight_rates,,
Global average,FRGBLFB,2024-01-30,3442.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-30,5305.0,freight_rates,,
Global average,FRGBLFB,2024-01-31,3432.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-01-31,5287.0,freight_rates,,
Global average,FRGBLFB,2024-02-01,3288.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-02-01,4788.0,freight_rates,,
Global average,FRGBLFB,2024-02-02,3356.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-02-02,4766.0,freight_rates,,
Global average,FRGBLFB,2024-02-05,3350.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-02-05,4843.0,freight_rates,,
Global average,FRGBLFB,2024-02-06,3354.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-02-06,4843.0,freight_rates,,
Global average,FRGBLFB,2024-02-07,3409.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-02-07,4608.0,freight_rates,,
Global average,FRGBLFB,2024-02-08,3397.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-02-08,4597.0,freight_rates,,
Global average,FRGBLFB,2024-02-09,3454.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-02-09,4593.0,freight_rates,,
Global average,FRGBLFB,2024-02-12,3457.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-02-12,4579.0,freight_rates,,
Global average,FRGBLFB,2024-02-13,3458.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-02-13,4579.0,freight_rates,,
Global average,FRGBLFB,2024-02-14,3482.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-02-14,4660.0,freight_rates,,
Global average,FRGBLFB,2024-02-15,3364.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-02-15,4557.0,freight_rates,,
Global average,FRGBLFB,2024-02-16,3354.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-02-16,4560.0,freight_rates,,
Global average,FRGBLFB,2024-02-19,3363.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-02-19,4568.0,freight_rates,,
Global average,FRGBLFB,2024-02-20,3354.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-02-20,4540.0,freight_rates,,
Global average,FRGBLFB,2024-02-21,3355.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-02-21,4568.0,freight_rates,,
Global average,FRGBLFB,2024-02-22,3344.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-02-22,4552.0,freight_rates,,
Global average,FRGBLFB,2024-02-23,3342.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-02-23,4539.0,freight_rates,,
Global average,FRGBLFB,2024-02-26,3339.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-02-26,4526.0,freight_rates,,
Global average,FRGBLFB,2024-02-27,3332.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-02-27,4528.0,freight_rates,,
Global average,FRGBLFB,2024-02-28,3293.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-02-28,4520.0,freight_rates,,
Global average,FRGBLFB,2024-02-29,3281.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-02-29,4504.0,freight_rates,,
Global average,FRGBLFB,2024-03-01,3254.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-03-01,4427.0,freight_rates,,
Global average,FRGBLFB,2024-03-04,3228.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-03-04,4312.0,freight_rates,,
Global average,FRGBLFB,2024-03-05,3059.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-03-05,4308.0,freight_rates,,
Global average,FRGBLFB,2024-03-06,3022.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-03-06,4310.0,freight_rates,,
Global average,FRGBLFB,2024-03-07,3022.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-03-07,4307.0,freight_rates,,
Global average,FRGBLFB,2024-03-08,3018.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-03-08,4327.0,freight_rates,,
Global average,FRGBLFB,2024-03-11,2985.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-03-11,4322.0,freight_rates,,
Global average,FRGBLFB,2024-03-12,2951.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-03-12,4217.0,freight_rates,,
Global average,FRGBLFB,2024-03-13,2863.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-03-13,3900.0,freight_rates,,
Global average,FRGBLFB,2024-03-14,2824.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-03-14,3763.0,freight_rates,,
Global average,FRGBLFB,2024-03-15,2717.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-03-15,3155.0,freight_rates,,
Global average,FRGBLFB,2024-03-18,2617.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-03-18,3221.0,freight_rates,,
Global average,FRGBLFB,2024-03-19,2528.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-03-19,3155.0,freight_rates,,
Global average,FRGBLFB,2024-03-20,2536.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-03-20,3155.0,freight_rates,,
Global average,FRGBLFB,2024-03-21,2659.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-03-21,3155.0,freight_rates,,
Global average,FRGBLFB,2024-03-22,2778.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-03-22,3258.0,freight_rates,,
Global average,FRGBLFB,2024-03-25,2812.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-03-25,3258.0,freight_rates,,
Global average,FRGBLFB,2024-03-26,2723.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-03-26,3258.0,freight_rates,,
Global average,FRGBLFB,2024-03-27,2685.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-03-27,3258.0,freight_rates,,
Global average,FRGBLFB,2024-03-28,2682.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-03-28,3258.0,freight_rates,,
Global average,FRGBLFB,2024-03-29,2682.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-03-29,3258.0,freight_rates,,
Global average,FRGBLFB,2024-04-01,2682.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-01,3258.0,freight_rates,,
Global average,FRGBLFB,2024-04-02,2503.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-02,3411.0,freight_rates,,
Global average,FRGBLFB,2024-04-03,2433.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-03,3251.0,freight_rates,,
Global average,FRGBLFB,2024-04-04,2447.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-04,3255.0,freight_rates,,
Global average,FRGBLFB,2024-04-05,2464.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-05,3383.0,freight_rates,,
Global average,FRGBLFB,2024-04-08,2487.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-08,3442.0,freight_rates,,
Global average,FRGBLFB,2024-04-09,2489.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-09,3453.0,freight_rates,,
Global average,FRGBLFB,2024-04-10,2494.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-10,3554.0,freight_rates,,
Global average,FRGBLFB,2024-04-11,2509.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-11,3638.0,freight_rates,,
Global average,FRGBLFB,2024-04-12,2515.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-12,3640.0,freight_rates,,
Global average,FRGBLFB,2024-04-15,2332.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-15,3445.0,freight_rates,,
Global average,FRGBLFB,2024-04-16,2305.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-16,3237.0,freight_rates,,
Global average,FRGBLFB,2024-04-17,2369.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-17,3289.0,freight_rates,,
Global average,FRGBLFB,2024-04-18,2373.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-18,3289.0,freight_rates,,
Global average,FRGBLFB,2024-04-19,2388.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-19,3261.0,freight_rates,,
Global average,FRGBLFB,2024-04-22,2381.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-22,3246.0,freight_rates,,
Global average,FRGBLFB,2024-04-23,2405.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-23,3368.0,freight_rates,,
Global average,FRGBLFB,2024-04-24,2320.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-24,3377.0,freight_rates,,
Global average,FRGBLFB,2024-04-25,2407.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-25,3410.0,freight_rates,,
Global average,FRGBLFB,2024-04-26,2405.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-26,3423.0,freight_rates,,
Global average,FRGBLFB,2024-04-29,2428.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-29,3423.0,freight_rates,,
Global average,FRGBLFB,2024-04-30,2408.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-04-30,3436.0,freight_rates,,
Global average,FRGBLFB,2024-05-01,2409.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-05-01,3436.0,freight_rates,,
Global average,FRGBLFB,2024-05-02,2695.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-05-02,3520.0,freight_rates,,
Global average,FRGBLFB,2024-05-03,2863.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-05-03,3936.0,freight_rates,,
Global average,FRGBLFB,2024-05-06,2863.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-05-06,3936.0,freight_rates,,
Global average,FRGBLFB,2024-05-07,2907.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-05-07,4228.0,freight_rates,,
Global average,FRGBLFB,2024-05-08,2841.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-05-08,4228.0,freight_rates,,
Global average,FRGBLFB,2024-05-09,2853.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-05-09,4054.0,freight_rates,,
Global average,FRGBLFB,2024-05-10,2906.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-05-10,4095.0,freight_rates,,
Global average,FRGBLFB,2024-05-13,2955.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-05-13,4337.0,freight_rates,,
Global average,FRGBLFB,2024-05-14,2980.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-05-14,4390.0,freight_rates,,
Global average,FRGBLFB,2024-05-15,3030.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-05-15,4437.0,freight_rates,,
Global average,FRGBLFB,2024-05-16,3259.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-05-16,4914.0,freight_rates,,
Global average,FRGBLFB,2024-05-17,3315.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-05-17,4937.0,freight_rates,,
Global average,FRGBLFB,2024-05-20,3338.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-05-20,4937.0,freight_rates,,
Global average,FRGBLFB,2024-05-21,3434.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-05-21,4977.0,freight_rates,,
Global average,FRGBLFB,2024-05-22,3421.0,freight_rates,,
China to Northern Europe,FRCNREU,2024-05-22,4826.0,freight_rates,,
