ticker,cik,fiscal_year,shares_outstanding,total_assets,total_liab,deposits,equity,liab_current,longterm_debt,net_income,interest_expense
D,715957,2021,879455403.0,99590000000.0,70672000000.0,,27308000000.0,8673000000.0,,3288000000.0,
D,715957,2022,879455403.0,104243000000.0,76362000000.0,,27881000000.0,13450000000.0,,994000000.0,
D,715957,2023,879455403.0,109032000000.0,81503000000.0,,27529000000.0,24476000000.0,,273000000.0,
D,715957,2024,879455403.0,102415000000.0,72223000000.0,,27253000000.0,9289000000.0,,145000000.0,
D,715957,2025,879455403.0,115857000000.0,82440000000.0,,29083000000.0,10444000000.0,,567000000.0,
DAVE,1841408,2021,,254618516.0,30224165.0,,-29371629.0,5035963.0,,-5269664.0,
DAVE,1841408,2022,,321492000.0,214932000.0,,106560000.0,36417000.0,75000000.0,-128906000.0,9197000.0
DAVE,1841408,2023,,294023000.0,206960000.0,,87063000.0,25604000.0,75000000.0,-48517000.0,11774000.0
DAVE,1841408,2024,,299327000.0,116226000.0,,183101000.0,35061000.0,75000000.0,57873000.0,7989000.0
DAVE,1841408,2025,,487418000.0,134691000.0,,352727000.0,113997000.0,0.0,195865000.0,7043000.0
DBI,1319947,2015,,1369109000.0,,,,323426000.0,,,168000.0
DBI,1319947,2016,,1428476000.0,490988000.0,,,316605000.0,,,238000.0
DBI,1319947,2017,,1413613000.0,463258000.0,,,324526000.0,,,488000.0
DBI,1319947,2018,,1620584000.0,788207000.0,,-2706000.0,463160000.0,,,2433000.0
DBI,1319947,2019,,2465070000.0,1744156000.0,,-2495000.0,680031000.0,,,8914000.0
DBI,1319947,2020,,1976595000.0,1733578000.0,,-3286000.0,752683000.0,,,24032000.0
DBI,1319947,2021,,2014634000.0,1602238000.0,,-3286000.0,758917000.0,,,32198000.0
DBI,1319947,2022,,2009618000.0,1573562000.0,,-3286000.0,636126000.0,,162676000.0,15099000.0
DBI,1319947,2023,,2076232000.0,1713724000.0,,,622271000.0,,29062000.0,32993000.0
DBI,1319947,2024,,2009224000.0,1727449000.0,,,590351000.0,,-38168000.0,
DBI,1319947,2025,,1947633000.0,1659873000.0,,,588474000.0,,-8374000.0,
DCOM,846617,2015,44156595.0,3781959000.0,3440831000.0,2843625000.0,341128000.0,,,21111000.0,10129000.0
DCOM,846617,2016,44156595.0,4054570000.0,3646583000.0,2926009000.0,407987000.0,,,35491000.0,16845000.0
DCOM,846617,2017,44156595.0,4430002000.0,4000802000.0,3334543000.0,429200000.0,,,-6916000.0,6399000.0
DCOM,846617,2018,44156595.0,4700744000.0,4246914000.0,3886393000.0,453830000.0,,,13864000.0,9382000.0
DCOM,846617,2019,44156595.0,4921520000.0,4424366000.0,3814647000.0,497154000.0,,,14208000.0,8672000.0
DCOM,846617,2020,44156595.0,6434296000.0,5916465000.0,5489253000.0,517831000.0,,,8977000.0,4492000.0
DCOM,846617,2021,44156595.0,12066364000.0,10873744000.0,10458974000.0,1192620000.0,,,103996000.0,27017000.0
DCOM,846617,2022,44156595.0,13189921000.0,12020338000.0,10254407000.0,1169583000.0,,,152556000.0,59362000.0
DCOM,846617,2023,44156595.0,13636005000.0,12409780000.0,10530655000.0,1226225000.0,,,96094000.0,292789000.0
DCOM,846617,2024,44156595.0,14353258000.0,12956741000.0,11686141000.0,1396517000.0,,,29084000.0,
DCOM,846617,2025,44156595.0,15341631000.0,13865862000.0,12841246000.0,1475769000.0,,,110682000.0,
DCX,1957413,2023,19560823.0,536451000.0,615325000.0,,-132834000.0,525054000.0,,-68111000.0,14819000.0
DCX,1957413,2024,19560823.0,470785000.0,616271000.0,,-179267000.0,573309000.0,,-46895000.0,16574000.0
DCX,1957413,2025,19560823.0,866684000.0,709198000.0,,150966000.0,709198000.0,,-30074000.0,-14000.0
DELL,1571996,2017,,118206000000.0,98966000000.0,,13243000000.0,38135000000.0,43061000000.0,-236000000.0,1751000000.0
DELL,1571996,2018,,122281000000.0,106910000000.0,,9326000000.0,45892000000.0,43998000000.0,-511000000.0,2406000000.0
DELL,1571996,2019,,111820000000.0,111566000000.0,,-5765000000.0,44972000000.0,49201000000.0,-299000000.0,2488000000.0
DELL,1571996,2020,,118861000000.0,115077000000.0,,-1574000000.0,52456000000.0,44319000000.0,408000000.0,2675000000.0
DELL,1571996,2021,,123415000000.0,115390000000.0,,2479000000.0,54132000000.0,41622000000.0,3250000000.0,2389000000.0
DELL,1571996,2022,,92735000000.0,94315000000.0,,-1685000000.0,56219000000.0,21131000000.0,2000000.0,1542000000.0
DELL,1571996,2023,,89611000000.0,92636000000.0,,-3122000000.0,51654000000.0,23015000000.0,2442000000.0,1222000000.0
DELL,1571996,2024,,82089000000.0,84398000000.0,,-2404000000.0,48494000000.0,19012000000.0,3211000000.0,1501000000.0
DELL,1571996,2025,,79746000000.0,81133000000.0,,-1482000000.0,46527000000.0,19363000000.0,1533000000.0,
DELL,1571996,2026,,101286000000.0,103756000000.0,,-2470000000.0,63269000000.0,23513000000.0,5936000000.0,
DFIN,1669811,2016,24585383.0,978900000.0,867800000.0,,111100000.0,186000000.0,587000000.0,59100000.0,11700000.0
DFIN,1669811,2017,24585383.0,893500000.0,744100000.0,,149400000.0,187000000.0,458300000.0,9700000.0,42900000.0
DFIN,1669811,2018,24585383.0,868700000.0,642700000.0,,226000000.0,198400000.0,362700000.0,73600000.0,36700000.0
DFIN,1669811,2019,24585383.0,886900000.0,618300000.0,,268600000.0,179500000.0,296000000.0,37600000.0,38100000.0
DFIN,1669811,2020,24585383.0,865600000.0,617800000.0,,247800000.0,238500000.0,230500000.0,-25900000.0,22800000.0
DFIN,1669811,2021,24585383.0,883300000.0,506300000.0,,377000000.0,261400000.0,124000000.0,145900000.0,26600000.0
DFIN,1669811,2022,24585383.0,828300000.0,498800000.0,,329500000.0,224800000.0,169200000.0,102500000.0,9200000.0
DFIN,1669811,2023,24585383.0,806900000.0,404700000.0,,402200000.0,201600000.0,124500000.0,82200000.0,15800000.0
DFIN,1669811,2024,24585383.0,841600000.0,405500000.0,,436100000.0,224100000.0,124700000.0,92400000.0,12900000.0
DFIN,1669811,2025,24585383.0,800400000.0,421200000.0,,379200000.0,200000000.0,165500000.0,32400000.0,12900000.0
DG,29534,2015,220616790.0,11257885000.0,,,5377876000.0,1995596000.0,,,86944000.0
DG,29534,2016,220616790.0,11672298000.0,,,5406294000.0,2622805000.0,,,97821000.0
DG,29534,2017,220616790.0,12516911000.0,,,6125774000.0,2964878000.0,,712155000.0,97036000.0
DG,29534,2018,220616790.0,13204038000.0,,,6417393000.0,3015857000.0,,483241000.0,99871000.0
DG,29534,2019,220616790.0,22825084000.0,,,6702500000.0,4543560000.0,,535437000.0,100574000.0
DG,29534,2020,220616790.0,25862624000.0,,,6661238000.0,5710783000.0,,642743000.0,150385000.0
DG,29534,2021,220616790.0,26327371000.0,,,6261986000.0,5979357000.0,,2399232000.0,157526000.0
DG,29534,2022,220616790.0,29083367000.0,,,5541772000.0,5887768000.0,,2415989000.0,211273000.0
DG,29534,2023,220616790.0,30795591000.0,,,6749119000.0,6725701000.0,,1661274000.0,326781000.0
DG,29534,2024,220616790.0,31132733000.0,,,7413707000.0,6868702000.0,,1125253000.0,
DG,29534,2025,220616790.0,30963730000.0,22451768000.0,,8511962000.0,6961135000.0,,1512311000.0,
DLTR,935703,2015,187630299.0,15901200000.0,11494300000.0,,,2095400000.0,7238400000.0,229000000.0,
DLTR,935703,2016,187630299.0,15701600000.0,10312100000.0,,,2105900000.0,6169700000.0,321800000.0,
DLTR,935703,2017,187630299.0,16332800000.0,9150500000.0,,,2859100000.0,4762100000.0,1040100000.0,
DLTR,935703,2018,187630299.0,13501200000.0,7858300000.0,,,2095700000.0,4265300000.0,-2307000000.0,
DLTR,935703,2019,187630299.0,19574600000.0,13319800000.0,,6254800000.0,3546500000.0,3522200000.0,123000000.0,
DLTR,935703,2020,187630299.0,20696000000.0,13410700000.0,,7285300000.0,3730300000.0,3226200000.0,502800000.0,
DLTR,935703,2021,187630299.0,21721800000.0,14003300000.0,,7718500000.0,4176600000.0,3417000000.0,1327900000.0,
DLTR,935703,2022,187630299.0,23022100000.0,14270600000.0,,8751500000.0,4225200000.0,3421600000.0,1615400000.0,
DLTR,935703,2023,187630299.0,22023500000.0,14710400000.0,,7313100000.0,4696700000.0,3426300000.0,-998400000.0,
DLTR,935703,2024,187630299.0,18644000000.0,14666600000.0,,3977400000.0,8585900000.0,2431200000.0,-3695900000.0,
DLTR,935703,2025,187630299.0,13466200000.0,9711300000.0,,3754900000.0,3228600000.0,2431700000.0,1282500000.0,
DMC,1047340,2015,47146218.0,2596100000.0,845200000.0,,1708000000.0,381800000.0,297800000.0,73100000.0,4300000.0
DMC,1047340,2016,47146218.0,2653300000.0,836900000.0,,1791800000.0,369100000.0,268600000.0,12000000.0,4100000.0
DMC,1047340,2017,47146218.0,2766900000.0,975700000.0,,1767400000.0,393800000.0,395500000.0,-6300000.0,6400000.0
DMC,1047340,2018,47146218.0,3255200000.0,1485600000.0,,1692000000.0,586000000.0,725000000.0,-34000000.0,23600000.0
DMC,1047340,2019,47146218.0,3349900000.0,1550900000.0,,1719200000.0,562900000.0,,-25800000.0,25400000.0
DMC,1047340,2020,47146218.0,3343300000.0,1543400000.0,,1728000000.0,554800000.0,,900000.0,21400000.0
DMC,1047340,2021,47146218.0,3398100000.0,1524600000.0,,1802300000.0,629200000.0,,-11200000.0,20300000.0
DMC,1047340,2022,47146218.0,3458900000.0,1483900000.0,,1904700000.0,607000000.0,,18300000.0,24400000.0
DMC,1047340,2023,47146218.0,3184100000.0,1271400000.0,,1896300000.0,540600000.0,,-11400000.0,24100000.0
DMC,1047340,2024,47146218.0,3096200000.0,1089400000.0,,1990500000.0,533100000.0,,142200000.0,18400000.0
DMC,1047340,2025,47146218.0,3059000000.0,1028800000.0,,2016200000.0,529300000.0,,90700000.0,11200000.0
DSGR,703604,2015,46255422.0,133094000.0,71830000.0,,61264000.0,36343000.0,,-3688000.0,766000.0
DSGR,703604,2016,46255422.0,135307000.0,74174000.0,,61133000.0,39437000.0,,-4643000.0,496000.0
DSGR,703604,2017,46255422.0,190667000.0,97177000.0,,93490000.0,59977000.0,,20237000.0,622000.0
DSGR,703604,2018,46255422.0,197142000.0,97969000.0,,99173000.0,66209000.0,,6214000.0,1009000.0
DSGR,703604,2019,46255422.0,204429000.0,96428000.0,,108001000.0,56930000.0,,7221000.0,603000.0
DSGR,703604,2020,46255422.0,256304000.0,133882000.0,,122422000.0,97995000.0,,15113000.0,654000.0
DSGR,703604,2021,46255422.0,256157000.0,123150000.0,,133007000.0,72244000.0,,9406000.0,869000.0
DSGR,703604,2022,46255422.0,1215610000.0,652615000.0,,562995000.0,169479000.0,395825000.0,7406000.0,24301000.0
DSGR,703604,2023,46255422.0,1550331000.0,888730000.0,,661601000.0,242015000.0,535881000.0,-8967000.0,42774000.0
DSGR,703604,2024,46255422.0,1727255000.0,1086712000.0,,640543000.0,266261000.0,693903000.0,-7332000.0,
DSGR,703604,2025,46255422.0,1748621000.0,1099274000.0,,649347000.0,291465000.0,664196000.0,8345000.0,
EBC,1810546,2020,228511552.0,15964190000.0,12536138000.0,12155784000.0,3428052000.0,,,-44062000.0,1115000.0
EBC,1810546,2021,228511552.0,23512128000.0,20105776000.0,19628311000.0,3406352000.0,,,154665000.0,5332000.0
EBC,1810546,2022,228511552.0,22646858000.0,20175068000.0,18974359000.0,2471790000.0,,,199759000.0,37127000.0
EBC,1810546,2023,228511552.0,21133278000.0,18158423000.0,17596217000.0,2974855000.0,,,232177000.0,246050000.0
EBC,1810546,2024,228511552.0,25557880000.0,21945913000.0,21291619000.0,3611967000.0,,,119561000.0,
EBC,1810546,2025,228511552.0,30586856000.0,26246303000.0,25470751000.0,4340553000.0,,,88219000.0,
ECHO,1415404,2015,,7240762000.0,3459120000.0,,3695478000.0,526831000.0,,153357000.0,122066000.0
ECHO,1415404,2016,,9008859000.0,5002054000.0,,3920065000.0,531438000.0,,179930000.0,123630000.0
ECHO,1415404,2017,,8750014000.0,4572629000.0,,4162563000.0,413890000.0,,392561000.0,217240000.0
ECHO,1415404,2018,,8661294000.0,4505820000.0,,4140199000.0,1345137000.0,,-40475000.0,248568000.0
ECHO,1415404,2019,,7154298000.0,3408745000.0,,3669805000.0,496019000.0,,-62917000.0,251016000.0
ECHO,1415404,2020,,7073352000.0,3466102000.0,,3542334000.0,1425171000.0,1495256000.0,,147927000.0
ECHO,1415404,2021,,6045204000.0,2631124000.0,,3353827000.0,460123000.0,1495994000.0,,95512000.0
ECHO,1415404,2022,,6199003000.0,2599948000.0,,3502619000.0,422831000.0,,,57170000.0
ECHO,1415404,2023,,57108894000.0,36720602000.0,,19880177000.0,8018589000.0,,,
ECHO,1415404,2024,,60938687000.0,40693462000.0,,20191372000.0,5831040000.0,,,
ECHO,1415404,2025,,43016355000.0,37204357000.0,,5765784000.0,12363419000.0,,-14497180000.0,
ECPG,1084961,2015,21209366.0,4219852000.0,3571364000.0,,596453000.0,,,-988000.0,186556000.0
ECPG,1084961,2016,21209366.0,3670497000.0,3069982000.0,,559304000.0,,,22812000.0,198367000.0
ECPG,1084961,2017,21209366.0,4490712000.0,3766801000.0,,581862000.0,,,12681000.0,204161000.0
ECPG,1084961,2018,21209366.0,4631875000.0,3812187000.0,,818009000.0,,,47036000.0,240048000.0
ECPG,1084961,2019,21209366.0,4909950000.0,3884544000.0,,1022193000.0,,,43085000.0,226760000.0
ECPG,1084961,2020,21209366.0,4864523000.0,3644447000.0,,1217608000.0,,,211848000.0,209356000.0
ECPG,1084961,2021,21209366.0,4608125000.0,3422864000.0,,1185261000.0,,,350782000.0,169647000.0
ECPG,1084961,2022,21209366.0,4508360000.0,3328733000.0,,,,,194564000.0,153308000.0
ECPG,1084961,2023,21209366.0,4630486000.0,3693948000.0,,,,,-206492000.0,201877000.0
ECPG,1084961,2024,21209366.0,4789729000.0,4022398000.0,,,,,-139244000.0,
ECPG,1084961,2025,21209366.0,5339800000.0,4363050000.0,,,,,256834000.0,
EEFT,1029199,2015,37403595.0,2192714000.0,1366786000.0,,824562000.0,903932000.0,405472000.0,33487000.0,24814000.0
EEFT,1029199,2016,37403595.0,2712872000.0,1812315000.0,,899549000.0,1179100000.0,561663000.0,28911000.0,28332000.0
EEFT,1029199,2017,37403595.0,3140029000.0,1940551000.0,,1198518000.0,1407720000.0,404012000.0,-22933000.0,32571000.0
EEFT,1029199,2018,37403595.0,3321155000.0,2088313000.0,,1232673000.0,1378394000.0,589782000.0,59991000.0,37573000.0
EEFT,1029199,2019,37403595.0,4657666000.0,3078324000.0,,1579274000.0,1633980000.0,1090939000.0,106446000.0,36237000.0
EEFT,1029199,2020,37403595.0,4926711000.0,3480808000.0,,1445622000.0,1855441000.0,1437589000.0,70235000.0,36604000.0
EEFT,1029199,2021,37403595.0,4744276000.0,3488752000.0,,1255481000.0,1852641000.0,1420085000.0,70727000.0,38198000.0
EEFT,1029199,2022,37403595.0,5403633000.0,4159227000.0,,1244583000.0,2354071000.0,1609098000.0,230994000.0,37585000.0
EEFT,1029199,2023,37403595.0,5894400000.0,4644700000.0,,1249900000.0,2700600000.0,1715400000.0,279700000.0,55600000.0
EEFT,1029199,2024,37403595.0,5834500000.0,4605300000.0,,1228700000.0,3226000000.0,1134400000.0,306000000.0,
EEFT,1029199,2025,37403595.0,6488700000.0,5166200000.0,,1307500000.0,3854700000.0,1037600000.0,309500000.0,
EFC,1411342,2015,128887386.0,2991555000.0,2252603000.0,,732049000.0,,,1780000.0,3186000.0
EFC,1411342,2016,128887386.0,2413195000.0,1768418000.0,,637661000.0,,,1692000.0,4461000.0
EFC,1411342,2017,128887386.0,2993341000.0,2372380000.0,,600099000.0,,84771000.0,7444000.0,9326000.0
EFC,1411342,2018,128887386.0,3971499000.0,3376329000.0,,563833000.0,,85035000.0,-2217000.0,16083000.0
EFC,1411342,2019,128887386.0,4338217000.0,3469518000.0,,829265000.0,,85298000.0,11122000.0,21205000.0
EFC,1411342,2020,128887386.0,3413863000.0,2492291000.0,,885215000.0,,85561000.0,63162000.0,11952000.0
EFC,1411342,2021,128887386.0,5177419000.0,3853863000.0,,1291321000.0,,85802000.0,34271000.0,10918000.0
EFC,1411342,2022,128887386.0,14085886000.0,12865000000.0,,1195967000.0,,0.0,-85339000.0,141777000.0
EFC,1411342,2023,128887386.0,15315930000.0,13780318000.0,,1517071000.0,,,60902000.0,262451000.0
EFC,1411342,2024,128887386.0,16317028000.0,14726206000.0,,1570476000.0,,,117829000.0,279606000.0
EFC,1411342,2025,128887386.0,19352910000.0,17481755000.0,,1834259000.0,,,118743000.0,304533000.0
EFX,33185,2015,117484896.0,4509000000.0,2158600000.0,,2310900000.0,603800000.0,1145900000.0,111900000.0,63800000.0
EFX,33185,2016,117484896.0,6664000000.0,3942700000.0,,2662700000.0,1259600000.0,2086800000.0,123000000.0,92100000.0
EFX,33185,2017,117484896.0,7233400000.0,3994400000.0,,3174400000.0,1673500000.0,1739000000.0,172300000.0,92800000.0
EFX,33185,2018,117484896.0,7153200000.0,3997500000.0,,3107800000.0,826800000.0,2630600000.0,25600000.0,103500000.0
EFX,33185,2019,117484896.0,7909000000.0,5286100000.0,,2578600000.0,1359100000.0,3379500000.0,9200000.0,111700000.0
EFX,33185,2020,117484896.0,9611800000.0,6401500000.0,,3168400000.0,2483100000.0,3277300000.0,74500000.0,141600000.0
EFX,33185,2021,117484896.0,11040900000.0,7439700000.0,,3584400000.0,2291300000.0,4470100000.0,744200000.0,145600000.0
EFX,33185,2022,117484896.0,11547900000.0,7574600000.0,,3956500000.0,2015200000.0,4820100000.0,696200000.0,183000000.0
EFX,33185,2023,117484896.0,12280000000.0,7592500000.0,,4534100000.0,2019000000.0,4747800000.0,545300000.0,241400000.0
EFX,33185,2024,117484896.0,11759400000.0,6839800000.0,,4796900000.0,1811500000.0,4322800000.0,604100000.0,
EFX,33185,2025,117484896.0,11864200000.0,7126000000.0,,4604300000.0,2335400000.0,4055300000.0,660300000.0,
EG,1095073,2015,38342734.0,21426175000.0,13060729000.0,,7608585000.0,,,357281000.0,36191000.0
EG,1095073,2016,38342734.0,21321504000.0,13246108000.0,,8075396000.0,,,,36228000.0
EG,1095073,2017,38342734.0,23591792000.0,15222560000.0,,8369232000.0,,,,31603000.0
EG,1095073,2018,38342734.0,24793999000.0,16890195000.0,,7903804000.0,,,,31031000.0
EG,1095073,2019,38342734.0,27324051000.0,18191126000.0,,9132925000.0,,,,31693000.0
EG,1095073,2020,38342734.0,32788357000.0,23062181000.0,,9726176000.0,,,,
EG,1095073,2021,38342734.0,38185283000.0,28046103000.0,,10139180000.0,,,,
EG,1095073,2022,38342734.0,39966000000.0,31525000000.0,,8441000000.0,,,,
EG,1095073,2023,38342734.0,49399000000.0,36197000000.0,,13202000000.0,,,2517000000.0,
EG,1095073,2024,38342734.0,56341000000.0,42466000000.0,,13875000000.0,,,1373000000.0,
EG,1095073,2025,38342734.0,62514000000.0,47054000000.0,,15461000000.0,,,1591000000.0,
EGBN,1050441,2015,30483973.0,6076649000.0,5338048000.0,5158444000.0,738601000.0,,70000000.0,22348000.0,4735000.0
EGBN,1050441,2016,30483973.0,6890096000.0,6047297000.0,5716114000.0,842799000.0,,216514000.0,25717000.0,8771000.0
EGBN,1050441,2017,30483973.0,7479029000.0,6528591000.0,5853984000.0,950438000.0,,216905000.0,15569000.0,11167000.0
EGBN,1050441,2018,30483973.0,8389137000.0,7280196000.0,6974285000.0,1108941000.0,,217296000.0,40317000.0,23869000.0
EGBN,1050441,2019,30483973.0,8988719000.0,7798038000.0,7224391000.0,1190681000.0,,217687000.0,35456000.0,26473000.0
EGBN,1050441,2020,30483973.0,11117802000.0,9876910000.0,9189203000.0,1240892000.0,,268077000.0,132217000.0,68424000.0
EGBN,1050441,2021,30483973.0,11847310000.0,10496535000.0,9981540000.0,1350775000.0,,69670000.0,176691000.0,39982000.0
EGBN,1050441,2022,30483973.0,11150854000.0,9922533000.0,8713182000.0,1228321000.0,,69794000.0,140930000.0,91746000.0
EGBN,1050441,2023,30483973.0,11664538000.0,10390255000.0,8808039000.0,1274283000.0,,,100534000.0,334781000.0
EGBN,1050441,2024,30483973.0,11129508000.0,9903447000.0,9131078000.0,1226061000.0,,76108000.0,-47035000.0,
EGBN,1050441,2025,30483973.0,10497203000.0,9365920000.0,9133606000.0,1131283000.0,,76428000.0,-138052000.0,
EIG,1379041,2015,17960506.0,3755800000.0,2995000000.0,,760800000.0,,,26700000.0,2700000.0
EIG,1379041,2016,17960506.0,3773400000.0,2932800000.0,,840600000.0,,,35500000.0,1600000.0
EIG,1379041,2017,17960506.0,3840100000.0,2892400000.0,,947700000.0,,,31300000.0,1400000.0
EIG,1379041,2018,17960506.0,3919200000.0,2901000000.0,,1018200000.0,,,25600000.0,1500000.0
EIG,1379041,2019,17960506.0,4004100000.0,2838300000.0,,1165800000.0,,,31800000.0,600000.0
EIG,1379041,2020,17960506.0,3922600000.0,2709800000.0,,1212800000.0,,,64000000.0,400000.0
EIG,1379041,2021,17960506.0,3783200000.0,2570100000.0,,1213100000.0,,,119300000.0,500000.0
EIG,1379041,2022,17960506.0,3716700000.0,2772500000.0,,944200000.0,,,48400000.0,3500000.0
EIG,1379041,2023,17960506.0,3550400000.0,2536500000.0,,1013900000.0,,,118100000.0,5800000.0
EIG,1379041,2024,17960506.0,3541300000.0,2472600000.0,,1068700000.0,,,118600000.0,
EIG,1379041,2025,17960506.0,3436600000.0,2480900000.0,,955700000.0,,19000000.0,10800000.0,
EIX,827052,2015,384793941.0,50310000000.0,36916000000.0,,,4927000000.0,10964000000.0,,555000000.0
EIX,827052,2016,384793941.0,51319000000.0,37127000000.0,,,5912000000.0,10175000000.0,,581000000.0
EIX,827052,2017,384793941.0,52580000000.0,38695000000.0,,,7068000000.0,11642000000.0,,639000000.0
